genus,sampleID,x,y
Gambelia,SD Field 2780,-116.23276,33.30318
Gambelia,SD Field 2780,-116.23276,33.30318
Gambelia,SD Field 2780,-116.23276,33.30318
Gambelia,SD Field 2780,-116.23276,33.30318
Gambelia,SD Field 2993,-116.53609,33.76193
Gambelia,SD Field 2993,-116.53609,33.76193
Gambelia,SD Field 2993,-116.53609,33.76193
Gambelia,SD Field 2993,-116.53609,33.76193
Gambelia,SD Field 3009,-116.51559,33.66489
Gambelia,SD Field 3009,-116.51559,33.66489
Gambelia,SD Field 3009,-116.51559,33.66489
Gambelia,SD Field 3009,-116.51559,33.66489
Gambelia,SDSU MCB 227,-117.48944,34.58667
Gambelia,SDSU MCB 227,-117.48944,34.58667
Gambelia,SDSU MCB 227,-117.48944,34.58667
Gambelia,SDSU MCB 227,-117.48944,34.58667
Gambelia,SDSU TWR 1965,-115.10033,34.08233
Gambelia,SDSU TWR 1965,-115.10033,34.08233
Gambelia,SDSU TWR 1965,-115.10033,34.08233
Gambelia,SDSU TWR 1965,-115.10033,34.08233
Phrynosoma,HBS_103516,-120.66107,36.05757374
Phrynosoma,HBS_103516,-120.66107,36.05757374
Phrynosoma,HBS_103516,-120.66107,36.05757374
Phrynosoma,HBS_103516,-120.66107,36.05757374
Phrynosoma,HBS_133829,-120.3409,34.71376
Phrynosoma,HBS_133829,-120.3409,34.71376
Phrynosoma,HBS_133829,-120.3409,34.71376
Phrynosoma,HBS_133829,-120.3409,34.71376
Phrynosoma,JQR2154,-117.07226,32.82321
Phrynosoma,JQR2154,-117.07226,32.82321
Phrynosoma,JQR2154,-117.07226,32.82321
Phrynosoma,JQR2154,-117.07226,32.82321
Phrynosoma,JQR2162,-117.21221,33.08678
Phrynosoma,JQR2162,-117.21221,33.08678
Phrynosoma,JQR2162,-117.21221,33.08678
Phrynosoma,JQR2162,-117.21221,33.08678
Phrynosoma,JQR2164,-117.23045,33.10057
Phrynosoma,JQR2164,-117.23045,33.10057
Phrynosoma,JQR2164,-117.23045,33.10057
Phrynosoma,JQR2164,-117.23045,33.10057
Phrynosoma,JQR2392,-118.0464,34.84018
Phrynosoma,JQR2392,-118.0464,34.84018
Phrynosoma,JQR2392,-118.0464,34.84018
Phrynosoma,JQR2392,-118.0464,34.84018
Phrynosoma,JQR2393,-118.0783,35.81057
Phrynosoma,JQR2393,-118.0783,35.81057
Phrynosoma,JQR2393,-118.0783,35.81057
Phrynosoma,JQR2393,-118.0783,35.81057
Phrynosoma,JQR2394,-118.0732,34.81357
Phrynosoma,JQR2394,-118.0732,34.81357
Phrynosoma,JQR2394,-118.0732,34.81357
Phrynosoma,JQR2394,-118.0732,34.81357
Phrynosoma,JQR2396,-118.79237,34.59935
Phrynosoma,JQR2396,-118.79237,34.59935
Phrynosoma,JQR2396,-118.79237,34.59935
Phrynosoma,JQR2396,-118.79237,34.59935
Phrynosoma,JQR2413,-117.97734,35.85228
Phrynosoma,JQR2413,-117.97734,35.85228
Phrynosoma,JQR2413,-117.97734,35.85228
Phrynosoma,JQR2413,-117.97734,35.85228
Phrynosoma,JQR2528,-116.9256,32.60444
Phrynosoma,JQR2528,-116.9256,32.60444
Phrynosoma,JQR2528,-116.9256,32.60444
Phrynosoma,JQR2528,-116.9256,32.60444
Phrynosoma,JQR2560,-117.09845,32.55748
Phrynosoma,JQR2560,-117.09845,32.55748
Phrynosoma,JQR2560,-117.09845,32.55748
Phrynosoma,JQR2560,-117.09845,32.55748
Phrynosoma,JQR2563,-117.0811,32.9512
Phrynosoma,JQR2563,-117.0811,32.9512
Phrynosoma,JQR2563,-117.0811,32.9512
Phrynosoma,JQR2563,-117.0811,32.9512
Phrynosoma,JQR2568,-116.61515,33.37329
Phrynosoma,JQR2568,-116.61515,33.37329
Phrynosoma,JQR2568,-116.61515,33.37329
Phrynosoma,JQR2568,-116.61515,33.37329
Phrynosoma,JQR2573,-116.63702,33.38713
Phrynosoma,JQR2573,-116.63702,33.38713
Phrynosoma,JQR2573,-116.63702,33.38713
Phrynosoma,JQR2573,-116.63702,33.38713
Phrynosoma,JQR2586,-117.1615,33.3088
Phrynosoma,JQR2586,-117.1615,33.3088
Phrynosoma,JQR2586,-117.1615,33.3088
Phrynosoma,JQR2586,-117.1615,33.3088
Phrynosoma,JQR2587,-117.202,33.00269
Phrynosoma,JQR2587,-117.202,33.00269
Phrynosoma,JQR2587,-117.202,33.00269
Phrynosoma,JQR2587,-117.202,33.00269
Phrynosoma,JQR2592,-116.6947,32.57298
Phrynosoma,JQR2592,-116.6947,32.57298
Phrynosoma,JQR2592,-116.6947,32.57298
Phrynosoma,JQR2592,-116.6947,32.57298
Phrynosoma,JQR2594,-116.82214,33.10484
Phrynosoma,JQR2594,-116.82214,33.10484
Phrynosoma,JQR2594,-116.82214,33.10484
Phrynosoma,JQR2594,-116.82214,33.10484
Phrynosoma,JQR2603,-117.58926,33.4068
Phrynosoma,JQR2603,-117.58926,33.4068
Phrynosoma,JQR2603,-117.58926,33.4068
Phrynosoma,JQR2603,-117.58926,33.4068
Phrynosoma,JQR2607,-117.04591,32.98354
Phrynosoma,JQR2607,-117.04591,32.98354
Phrynosoma,JQR2607,-117.04591,32.98354
Phrynosoma,JQR2607,-117.04591,32.98354
Phrynosoma,LACM TC 1998,-121.4956,37.213569
Phrynosoma,LACM TC 1998,-121.4956,37.213569
Phrynosoma,LACM TC 1998,-121.4956,37.213569
Phrynosoma,LACM TC 1998,-121.4956,37.213569
Phrynosoma,LACM TC 2142,-118.83934,34.33741
Phrynosoma,LACM TC 2142,-118.83934,34.33741
Phrynosoma,LACM TC 2142,-118.83934,34.33741
Phrynosoma,LACM TC 2142,-118.83934,34.33741
Phrynosoma,MVZ 137778,-110.31083,24.14222
Phrynosoma,MVZ 137778,-110.31083,24.14222
Phrynosoma,MVZ 137778,-110.31083,24.14222
Phrynosoma,MVZ 137778,-110.31083,24.14222
Phrynosoma,MVZ 150066,-119.59663,35.49938
Phrynosoma,MVZ 150066,-119.59663,35.49938
Phrynosoma,MVZ 150066,-119.59663,35.49938
Phrynosoma,MVZ 150066,-119.59663,35.49938
Phrynosoma,MVZ 161188,-115.99111,30.73472
Phrynosoma,MVZ 161188,-115.99111,30.73472
Phrynosoma,MVZ 161188,-115.99111,30.73472
Phrynosoma,MVZ 161188,-115.99111,30.73472
Phrynosoma,MVZ 161206,-113.85167,29.05167
Phrynosoma,MVZ 161206,-113.85167,29.05167
Phrynosoma,MVZ 161206,-113.85167,29.05167
Phrynosoma,MVZ 161206,-113.85167,29.05167
Phrynosoma,MVZ 161207,-113.71215,28.98511
Phrynosoma,MVZ 161207,-113.71215,28.98511
Phrynosoma,MVZ 161207,-113.71215,28.98511
Phrynosoma,MVZ 161207,-113.71215,28.98511
Phrynosoma,MVZ 161208,-114.56667,29.58333
Phrynosoma,MVZ 161208,-114.56667,29.58333
Phrynosoma,MVZ 161208,-114.56667,29.58333
Phrynosoma,MVZ 161208,-114.56667,29.58333
Phrynosoma,MVZ 161210,-113.97972,27.8825
Phrynosoma,MVZ 161210,-113.97972,27.8825
Phrynosoma,MVZ 161210,-113.97972,27.8825
Phrynosoma,MVZ 161210,-113.97972,27.8825
Phrynosoma,MVZ 161212,-113.72833,27.83667
Phrynosoma,MVZ 161212,-113.72833,27.83667
Phrynosoma,MVZ 161212,-113.72833,27.83667
Phrynosoma,MVZ 161212,-113.72833,27.83667
Phrynosoma,MVZ 161213,-113.4425,27.64778
Phrynosoma,MVZ 161213,-113.4425,27.64778
Phrynosoma,MVZ 161213,-113.4425,27.64778
Phrynosoma,MVZ 161213,-113.4425,27.64778
Phrynosoma,MVZ 161471,-119.02091,35.44088
Phrynosoma,MVZ 161471,-119.02091,35.44088
Phrynosoma,MVZ 161471,-119.02091,35.44088
Phrynosoma,MVZ 161471,-119.02091,35.44088
Phrynosoma,MVZ 249246/2308,-117.31689,34.33703
Phrynosoma,MVZ 249246/2308,-117.31689,34.33703
Phrynosoma,MVZ 249246/2308,-117.31689,34.33703
Phrynosoma,MVZ 249246/2308,-117.31689,34.33703
Phrynosoma,MVZ 249248/2411,-116.767,32.59511
Phrynosoma,MVZ 249248/2411,-116.767,32.59511
Phrynosoma,MVZ 249248/2411,-116.767,32.59511
Phrynosoma,MVZ 249248/2411,-116.767,32.59511
Phrynosoma,MVZ_230680,-121.56714,36.29589
Phrynosoma,MVZ_230680,-121.56714,36.29589
Phrynosoma,MVZ_230680,-121.56714,36.29589
Phrynosoma,MVZ_230680,-121.56714,36.29589
Phrynosoma,MVZ_243255,-119.29609,35.90901
Phrynosoma,MVZ_243255,-119.29609,35.90901
Phrynosoma,MVZ_243255,-119.29609,35.90901
Phrynosoma,MVZ_243255,-119.29609,35.90901
Phrynosoma,MVZ_249248,-116.767,33.5951
Phrynosoma,MVZ_249248,-116.767,33.5951
Phrynosoma,MVZ_249248,-116.767,33.5951
Phrynosoma,MVZ_249248,-116.767,33.5951
Phrynosoma,MVZ_249251,-117.0189,33.5819
Phrynosoma,MVZ_249251,-117.0189,33.5819
Phrynosoma,MVZ_249251,-117.0189,33.5819
Phrynosoma,MVZ_249251,-117.0189,33.5819
Phrynosoma,MVZ_249257,-117.1235,32.5457
Phrynosoma,MVZ_249257,-117.1235,32.5457
Phrynosoma,MVZ_249257,-117.1235,32.5457
Phrynosoma,MVZ_249257,-117.1235,32.5457
Phrynosoma,MVZ_249259,-117.1819,33.1139
Phrynosoma,MVZ_249259,-117.1819,33.1139
Phrynosoma,MVZ_249259,-117.1819,33.1139
Phrynosoma,MVZ_249259,-117.1819,33.1139
Phrynosoma,PHCO-PEN15,-117.37224,33.41584
Phrynosoma,PHCO-PEN15,-117.37224,33.41584
Phrynosoma,PHCO-PEN15,-117.37224,33.41584
Phrynosoma,PHCO-PEN15,-117.37224,33.41584
Phrynosoma,PHCO-SYR23,-116.70272,33.10291
Phrynosoma,PHCO-SYR23,-116.70272,33.10291
Phrynosoma,PHCO-SYR23,-116.70272,33.10291
Phrynosoma,PHCO-SYR23,-116.70272,33.10291
Phrynosoma,PHCO-TP 14,-117.24776,32.94082
Phrynosoma,PHCO-TP 14,-117.24776,32.94082
Phrynosoma,PHCO-TP 14,-117.24776,32.94082
Phrynosoma,PHCO-TP 14,-117.24776,32.94082
Phrynosoma,RF_003TY2471,-117.41849,34.3193
Phrynosoma,RF_003TY2471,-117.41849,34.3193
Phrynosoma,RF_003TY2471,-117.41849,34.3193
Phrynosoma,RF_003TY2471,-117.41849,34.3193
Phrynosoma,RF_003TY2474,-117.6360667,33.8666
Phrynosoma,RF_003TY2474,-117.6360667,33.8666
Phrynosoma,RF_003TY2474,-117.6360667,33.8666
Phrynosoma,RF_003TY2474,-117.6360667,33.8666
Phrynosoma,RF_003TY2476,-116.65015,32.8835
Phrynosoma,RF_003TY2476,-116.65015,32.8835
Phrynosoma,RF_003TY2476,-116.65015,32.8835
Phrynosoma,RF_003TY2476,-116.65015,32.8835
Phrynosoma,RF_003TY2480,-116.349,34.0309
Phrynosoma,RF_003TY2480,-116.349,34.0309
Phrynosoma,RF_003TY2480,-116.349,34.0309
Phrynosoma,RF_003TY2480,-116.349,34.0309
Phrynosoma,RF_003TY2481,-116.326,34.0566
Phrynosoma,RF_003TY2481,-116.326,34.0566
Phrynosoma,RF_003TY2481,-116.326,34.0566
Phrynosoma,RF_003TY2481,-116.326,34.0566
Phrynosoma,RF_003TY2485,-116.315,34.0149
Phrynosoma,RF_003TY2485,-116.315,34.0149
Phrynosoma,RF_003TY2485,-116.315,34.0149
Phrynosoma,RF_003TY2485,-116.315,34.0149
Phrynosoma,RF_003TY2486,-116.172,33.9476
Phrynosoma,RF_003TY2486,-116.172,33.9476
Phrynosoma,RF_003TY2486,-116.172,33.9476
Phrynosoma,RF_003TY2486,-116.172,33.9476
Phrynosoma,RF_003TY2487,-118.786,34.0986
Phrynosoma,RF_003TY2487,-118.786,34.0986
Phrynosoma,RF_003TY2487,-118.786,34.0986
Phrynosoma,RF_003TY2487,-118.786,34.0986
Phrynosoma,RF_003TY2488,-118.548,34.0962
Phrynosoma,RF_003TY2488,-118.548,34.0962
Phrynosoma,RF_003TY2488,-118.548,34.0962
Phrynosoma,RF_003TY2488,-118.548,34.0962
Phrynosoma,RF_003TY2491,-117.68,33.701
Phrynosoma,RF_003TY2491,-117.68,33.701
Phrynosoma,RF_003TY2491,-117.68,33.701
Phrynosoma,RF_003TY2491,-117.68,33.701
Phrynosoma,RF_003TY2495,-117.694,33.7366
Phrynosoma,RF_003TY2495,-117.694,33.7366
Phrynosoma,RF_003TY2495,-117.694,33.7366
Phrynosoma,RF_003TY2495,-117.694,33.7366
Phrynosoma,RF_003TY2502,-117.793,33.6007
Phrynosoma,RF_003TY2502,-117.793,33.6007
Phrynosoma,RF_003TY2502,-117.793,33.6007
Phrynosoma,RF_003TY2502,-117.793,33.6007
Phrynosoma,RF_003TY2504,-117.722,33.8376
Phrynosoma,RF_003TY2504,-117.722,33.8376
Phrynosoma,RF_003TY2504,-117.722,33.8376
Phrynosoma,RF_003TY2504,-117.722,33.8376
Phrynosoma,RF_003TY2505,-117.736,33.8988
Phrynosoma,RF_003TY2505,-117.736,33.8988
Phrynosoma,RF_003TY2505,-117.736,33.8988
Phrynosoma,RF_003TY2505,-117.736,33.8988
Phrynosoma,RF_003TY2506,-117.817,33.9393
Phrynosoma,RF_003TY2506,-117.817,33.9393
Phrynosoma,RF_003TY2506,-117.817,33.9393
Phrynosoma,RF_003TY2506,-117.817,33.9393
Phrynosoma,RF_003TY2511,-117.766,33.9282
Phrynosoma,RF_003TY2511,-117.766,33.9282
Phrynosoma,RF_003TY2511,-117.766,33.9282
Phrynosoma,RF_003TY2511,-117.766,33.9282
Phrynosoma,RF_003TY2513,-117.17,33.8699
Phrynosoma,RF_003TY2513,-117.17,33.8699
Phrynosoma,RF_003TY2513,-117.17,33.8699
Phrynosoma,RF_003TY2513,-117.17,33.8699
Phrynosoma,RF_003TY2523,-117.026,33.5998
Phrynosoma,RF_003TY2523,-117.026,33.5998
Phrynosoma,RF_003TY2523,-117.026,33.5998
Phrynosoma,RF_003TY2523,-117.026,33.5998
Phrynosoma,RF_003TY2527,-117.255,33.8088
Phrynosoma,RF_003TY2527,-117.255,33.8088
Phrynosoma,RF_003TY2527,-117.255,33.8088
Phrynosoma,RF_003TY2527,-117.255,33.8088
Phrynosoma,RF_003TY2534,-117.021,33.6977
Phrynosoma,RF_003TY2534,-117.021,33.6977
Phrynosoma,RF_003TY2534,-117.021,33.6977
Phrynosoma,RF_003TY2534,-117.021,33.6977
Phrynosoma,RF_003TY2543,-117.177,33.4445
Phrynosoma,RF_003TY2543,-117.177,33.4445
Phrynosoma,RF_003TY2543,-117.177,33.4445
Phrynosoma,RF_003TY2543,-117.177,33.4445
Phrynosoma,RF_003TY2546,-117.337,33.5031
Phrynosoma,RF_003TY2546,-117.337,33.5031
Phrynosoma,RF_003TY2546,-117.337,33.5031
Phrynosoma,RF_003TY2546,-117.337,33.5031
Phrynosoma,RF_003TY2549,-117.369,33.5104
Phrynosoma,RF_003TY2549,-117.369,33.5104
Phrynosoma,RF_003TY2549,-117.369,33.5104
Phrynosoma,RF_003TY2549,-117.369,33.5104
Phrynosoma,RF_003TY2550,-117.359,34.2804
Phrynosoma,RF_003TY2550,-117.359,34.2804
Phrynosoma,RF_003TY2550,-117.359,34.2804
Phrynosoma,RF_003TY2550,-117.359,34.2804
Phrynosoma,RF_003TY2551,-117.335,34.303
Phrynosoma,RF_003TY2551,-117.335,34.303
Phrynosoma,RF_003TY2551,-117.335,34.303
Phrynosoma,RF_003TY2551,-117.335,34.303
Phrynosoma,RF_003TY2554,-117.437,33.3742
Phrynosoma,RF_003TY2554,-117.437,33.3742
Phrynosoma,RF_003TY2554,-117.437,33.3742
Phrynosoma,RF_003TY2554,-117.437,33.3742
Phrynosoma,RF_003TY2555,-117.48,33.4683
Phrynosoma,RF_003TY2555,-117.48,33.4683
Phrynosoma,RF_003TY2555,-117.48,33.4683
Phrynosoma,RF_003TY2555,-117.48,33.4683
Phrynosoma,RF_003TY2557,-117.364,33.3435
Phrynosoma,RF_003TY2557,-117.364,33.3435
Phrynosoma,RF_003TY2557,-117.364,33.3435
Phrynosoma,RF_003TY2557,-117.364,33.3435
Phrynosoma,RF_003TY2561,-117.349,33.371
Phrynosoma,RF_003TY2561,-117.349,33.371
Phrynosoma,RF_003TY2561,-117.349,33.371
Phrynosoma,RF_003TY2561,-117.349,33.371
Phrynosoma,RF_003TY2562,-117.215,32.9312
Phrynosoma,RF_003TY2562,-117.215,32.9312
Phrynosoma,RF_003TY2562,-117.215,32.9312
Phrynosoma,RF_003TY2562,-117.215,32.9312
Phrynosoma,RF_003TY2563,-117.174,32.9423
Phrynosoma,RF_003TY2563,-117.174,32.9423
Phrynosoma,RF_003TY2563,-117.174,32.9423
Phrynosoma,RF_003TY2563,-117.174,32.9423
Phrynosoma,RF_003TY2575,-117.097,32.8918
Phrynosoma,RF_003TY2575,-117.097,32.8918
Phrynosoma,RF_003TY2575,-117.097,32.8918
Phrynosoma,RF_003TY2575,-117.097,32.8918
Phrynosoma,RF_003TY2578,-116.799,32.6633
Phrynosoma,RF_003TY2578,-116.799,32.6633
Phrynosoma,RF_003TY2578,-116.799,32.6633
Phrynosoma,RF_003TY2578,-116.799,32.6633
Phrynosoma,RF_003TY2582,-116.872,32.8409
Phrynosoma,RF_003TY2582,-116.872,32.8409
Phrynosoma,RF_003TY2582,-116.872,32.8409
Phrynosoma,RF_003TY2582,-116.872,32.8409
Phrynosoma,RF_003TY2587,-116.861,32.6181
Phrynosoma,RF_003TY2587,-116.861,32.6181
Phrynosoma,RF_003TY2587,-116.861,32.6181
Phrynosoma,RF_003TY2587,-116.861,32.6181
Phrynosoma,RF_003TY2597,-116.84,32.6665
Phrynosoma,RF_003TY2597,-116.84,32.6665
Phrynosoma,RF_003TY2597,-116.84,32.6665
Phrynosoma,RF_003TY2597,-116.84,32.6665
Phrynosoma,RF_003TY2600,-116.869,32.6871
Phrynosoma,RF_003TY2600,-116.869,32.6871
Phrynosoma,RF_003TY2600,-116.869,32.6871
Phrynosoma,RF_003TY2600,-116.869,32.6871
Phrynosoma,RF_003TY2614,-116.949,32.7227
Phrynosoma,RF_003TY2614,-116.949,32.7227
Phrynosoma,RF_003TY2614,-116.949,32.7227
Phrynosoma,RF_003TY2614,-116.949,32.7227
Phrynosoma,RF_003TY2622,-116.653,33.1347
Phrynosoma,RF_003TY2622,-116.653,33.1347
Phrynosoma,RF_003TY2622,-116.653,33.1347
Phrynosoma,RF_003TY2622,-116.653,33.1347
Phrynosoma,RF_003TY2624,-116.618,33.1208
Phrynosoma,RF_003TY2624,-116.618,33.1208
Phrynosoma,RF_003TY2624,-116.618,33.1208
Phrynosoma,RF_003TY2624,-116.618,33.1208
Phrynosoma,RF_003TY2630,-116.459,33.0934
Phrynosoma,RF_003TY2630,-116.459,33.0934
Phrynosoma,RF_003TY2630,-116.459,33.0934
Phrynosoma,RF_003TY2630,-116.459,33.0934
Phrynosoma,RF_003TY2634,-116.998,32.5556
Phrynosoma,RF_003TY2634,-116.998,32.5556
Phrynosoma,RF_003TY2634,-116.998,32.5556
Phrynosoma,RF_003TY2634,-116.998,32.5556
Phrynosoma,RF_003TY2644,-117.249,32.9162
Phrynosoma,RF_003TY2644,-117.249,32.9162
Phrynosoma,RF_003TY2644,-117.249,32.9162
Phrynosoma,RF_003TY2644,-117.249,32.9162
Phrynosoma,RF_003TY2660,-116.972,33.1004
Phrynosoma,RF_003TY2660,-116.972,33.1004
Phrynosoma,RF_003TY2660,-116.972,33.1004
Phrynosoma,RF_003TY2660,-116.972,33.1004
Phrynosoma,RF_003TY2667,-118.829,34.1749
Phrynosoma,RF_003TY2667,-118.829,34.1749
Phrynosoma,RF_003TY2667,-118.829,34.1749
Phrynosoma,RF_003TY2667,-118.829,34.1749
Phrynosoma,RF_003TY2669,-119.035,34.1026
Phrynosoma,RF_003TY2669,-119.035,34.1026
Phrynosoma,RF_003TY2669,-119.035,34.1026
Phrynosoma,RF_003TY2669,-119.035,34.1026
Phrynosoma,RF_003TY2671,-119.049,34.1089
Phrynosoma,RF_003TY2671,-119.049,34.1089
Phrynosoma,RF_003TY2671,-119.049,34.1089
Phrynosoma,RF_003TY2671,-119.049,34.1089
Phrynosoma,RF_003TY2672,-118.966,34.1464
Phrynosoma,RF_003TY2672,-118.966,34.1464
Phrynosoma,RF_003TY2672,-118.966,34.1464
Phrynosoma,RF_003TY2672,-118.966,34.1464
Phrynosoma,RF_003TY2675,-119,34.1359
Phrynosoma,RF_003TY2675,-119,34.1359
Phrynosoma,RF_003TY2675,-119,34.1359
Phrynosoma,RF_003TY2675,-119,34.1359
Phrynosoma,RF_003TY2676,-117.647,33.8019
Phrynosoma,RF_003TY2676,-117.647,33.8019
Phrynosoma,RF_003TY2676,-117.647,33.8019
Phrynosoma,RF_003TY2676,-117.647,33.8019
Phrynosoma,RF_003TY2679,-118.153,34.4505
Phrynosoma,RF_003TY2679,-118.153,34.4505
Phrynosoma,RF_003TY2679,-118.153,34.4505
Phrynosoma,RF_003TY2679,-118.153,34.4505
Phrynosoma,RF_003TY2683,-118.44,33.9457
Phrynosoma,RF_003TY2683,-118.44,33.9457
Phrynosoma,RF_003TY2683,-118.44,33.9457
Phrynosoma,RF_003TY2683,-118.44,33.9457
Phrynosoma,RF_003TY2686,-118.275,34.4297
Phrynosoma,RF_003TY2686,-118.275,34.4297
Phrynosoma,RF_003TY2686,-118.275,34.4297
Phrynosoma,RF_003TY2686,-118.275,34.4297
Phrynosoma,RF_003TY2688,-117.658,33.7152
Phrynosoma,RF_003TY2688,-117.658,33.7152
Phrynosoma,RF_003TY2688,-117.658,33.7152
Phrynosoma,RF_003TY2688,-117.658,33.7152
Phrynosoma,RF_003TY2689,-117.795,33.5742
Phrynosoma,RF_003TY2689,-117.795,33.5742
Phrynosoma,RF_003TY2689,-117.795,33.5742
Phrynosoma,RF_003TY2689,-117.795,33.5742
Phrynosoma,RF_003TY2691,-116.441,33.5793
Phrynosoma,RF_003TY2691,-116.441,33.5793
Phrynosoma,RF_003TY2691,-116.441,33.5793
Phrynosoma,RF_003TY2691,-116.441,33.5793
Phrynosoma,RF_003TY2696,-116.626,33.6379
Phrynosoma,RF_003TY2696,-116.626,33.6379
Phrynosoma,RF_003TY2696,-116.626,33.6379
Phrynosoma,RF_003TY2696,-116.626,33.6379
Phrynosoma,RF_003TY2697,-116.631,33.4626
Phrynosoma,RF_003TY2697,-116.631,33.4626
Phrynosoma,RF_003TY2697,-116.631,33.4626
Phrynosoma,RF_003TY2697,-116.631,33.4626
Phrynosoma,RF_003TY2699,-116.673,33.6933
Phrynosoma,RF_003TY2699,-116.673,33.6933
Phrynosoma,RF_003TY2699,-116.673,33.6933
Phrynosoma,RF_003TY2699,-116.673,33.6933
Phrynosoma,RF_003TY2708,-116.737,33.4699
Phrynosoma,RF_003TY2708,-116.737,33.4699
Phrynosoma,RF_003TY2708,-116.737,33.4699
Phrynosoma,RF_003TY2708,-116.737,33.4699
Phrynosoma,RF_003TY2710,-116.785,33.7472
Phrynosoma,RF_003TY2710,-116.785,33.7472
Phrynosoma,RF_003TY2710,-116.785,33.7472
Phrynosoma,RF_003TY2710,-116.785,33.7472
Phrynosoma,RF_003TY2711,-116.86,33.8616
Phrynosoma,RF_003TY2711,-116.86,33.8616
Phrynosoma,RF_003TY2711,-116.86,33.8616
Phrynosoma,RF_003TY2711,-116.86,33.8616
Phrynosoma,RF_003TY2712,-116.874,33.4419
Phrynosoma,RF_003TY2712,-116.874,33.4419
Phrynosoma,RF_003TY2712,-116.874,33.4419
Phrynosoma,RF_003TY2712,-116.874,33.4419
Phrynosoma,RF_003TY2713,-116.877,33.6879
Phrynosoma,RF_003TY2713,-116.877,33.6879
Phrynosoma,RF_003TY2713,-116.877,33.6879
Phrynosoma,RF_003TY2713,-116.877,33.6879
Phrynosoma,RF_003TY2714,-116.881,33.5108
Phrynosoma,RF_003TY2714,-116.881,33.5108
Phrynosoma,RF_003TY2714,-116.881,33.5108
Phrynosoma,RF_003TY2714,-116.881,33.5108
Phrynosoma,RF_003TY2715,-116.912,33.8186
Phrynosoma,RF_003TY2715,-116.912,33.8186
Phrynosoma,RF_003TY2715,-116.912,33.8186
Phrynosoma,RF_003TY2715,-116.912,33.8186
Phrynosoma,RF_003TY2716,-116.92,33.7696
Phrynosoma,RF_003TY2716,-116.92,33.7696
Phrynosoma,RF_003TY2716,-116.92,33.7696
Phrynosoma,RF_003TY2716,-116.92,33.7696
Phrynosoma,RF_003TY2718,-116.979,33.5162
Phrynosoma,RF_003TY2718,-116.979,33.5162
Phrynosoma,RF_003TY2718,-116.979,33.5162
Phrynosoma,RF_003TY2718,-116.979,33.5162
Phrynosoma,RF_003TY2719,-116.984,33.9907
Phrynosoma,RF_003TY2719,-116.984,33.9907
Phrynosoma,RF_003TY2719,-116.984,33.9907
Phrynosoma,RF_003TY2719,-116.984,33.9907
Phrynosoma,RF_003TY2720,-116.987,33.447
Phrynosoma,RF_003TY2720,-116.987,33.447
Phrynosoma,RF_003TY2720,-116.987,33.447
Phrynosoma,RF_003TY2720,-116.987,33.447
Phrynosoma,RF_003TY2721,-117.005,33.6537
Phrynosoma,RF_003TY2721,-117.005,33.6537
Phrynosoma,RF_003TY2721,-117.005,33.6537
Phrynosoma,RF_003TY2721,-117.005,33.6537
Phrynosoma,RF_003TY2723,-117.144,33.5838
Phrynosoma,RF_003TY2723,-117.144,33.5838
Phrynosoma,RF_003TY2723,-117.144,33.5838
Phrynosoma,RF_003TY2723,-117.144,33.5838
Phrynosoma,RF_003TY2724,-117.265,33.6489
Phrynosoma,RF_003TY2724,-117.265,33.6489
Phrynosoma,RF_003TY2724,-117.265,33.6489
Phrynosoma,RF_003TY2724,-117.265,33.6489
Phrynosoma,RF_003TY2725,-117.268,33.5468
Phrynosoma,RF_003TY2725,-117.268,33.5468
Phrynosoma,RF_003TY2725,-117.268,33.5468
Phrynosoma,RF_003TY2725,-117.268,33.5468
Phrynosoma,RF_003TY2726,-117.287,33.658
Phrynosoma,RF_003TY2726,-117.287,33.658
Phrynosoma,RF_003TY2726,-117.287,33.658
Phrynosoma,RF_003TY2726,-117.287,33.658
Phrynosoma,RF_003TY2728,-117.371,33.7139
Phrynosoma,RF_003TY2728,-117.371,33.7139
Phrynosoma,RF_003TY2728,-117.371,33.7139
Phrynosoma,RF_003TY2728,-117.371,33.7139
Phrynosoma,RF_003TY2729,-117.406,33.98
Phrynosoma,RF_003TY2729,-117.406,33.98
Phrynosoma,RF_003TY2729,-117.406,33.98
Phrynosoma,RF_003TY2729,-117.406,33.98
Phrynosoma,RF_003TY2730,-117.661,33.8873
Phrynosoma,RF_003TY2730,-117.661,33.8873
Phrynosoma,RF_003TY2730,-117.661,33.8873
Phrynosoma,RF_003TY2730,-117.661,33.8873
Phrynosoma,RF_003TY2731,-117.177,34.1882
Phrynosoma,RF_003TY2731,-117.177,34.1882
Phrynosoma,RF_003TY2731,-117.177,34.1882
Phrynosoma,RF_003TY2731,-117.177,34.1882
Phrynosoma,RF_003TY2734,-117.247,34.3408
Phrynosoma,RF_003TY2734,-117.247,34.3408
Phrynosoma,RF_003TY2734,-117.247,34.3408
Phrynosoma,RF_003TY2734,-117.247,34.3408
Phrynosoma,RF_003TY2735,-116.692,33.4264
Phrynosoma,RF_003TY2735,-116.692,33.4264
Phrynosoma,RF_003TY2735,-116.692,33.4264
Phrynosoma,RF_003TY2735,-116.692,33.4264
Phrynosoma,RF_003TY2736,-116.864,33.1142
Phrynosoma,RF_003TY2736,-116.864,33.1142
Phrynosoma,RF_003TY2736,-116.864,33.1142
